,ECO,OIL,SP500,PSE,RATE
2020-02-05,80.4,50.75,3334.68994140625,3901.679931640625,1.54
2020-02-12,85.73,51.16999816894531,3379.449951171875,3953.580078125,1.55
2020-02-19,91.58,53.290000915527344,3386.14990234375,3979.1298828125,1.55
2020-02-26,82.99,48.72999954223633,3116.389892578125,3621.18994140625,1.5
2020-03-04,82.07,46.779998779296875,3130.1201171875,3647.909912109375,0.71
2020-03-11,66.17,32.97999954223633,2741.3798828125,3201.610107421875,0.41
2020-03-18,47.37,20.3700008392334,2398.10009765625,2790.719970703125,0.02
2020-03-25,58.11,24.489999771118164,2475.56005859375,2990.610107421875,-0.04
2020-04-01,51.68,20.309999465942383,2470.5,2958.179931640625,0.09
2020-04-08,59.22,25.09000015258789,2749.97998046875,3285.6201171875,0.22
2020-04-15,59.46,19.8700008392334,2783.360107421875,3333.110107421875,0.14
2020-04-22,60.51,13.779999732971191,2799.31005859375,3383.239990234375,0.12
2020-04-29,68.75,15.0600004196167,2939.510009765625,3538.5400390625,0.1
2020-05-06,64.91,23.989999771118164,2848.419921875,3441.4599609375,0.12
2020-05-13,63.21,25.290000915527344,2820.0,3422.43994140625,0.13
2020-05-20,69.82,33.4900016784668,2971.610107421875,3613.75,0.12
2020-05-27,73.3,32.810001373291016,3036.1298828125,3646.830078125,0.15
2020-06-03,77.47,37.290000915527344,3122.8701171875,3783.219970703125,0.16
2020-06-10,82.31,39.599998474121094,3190.139892578125,3866.3701171875,0.17
2020-06-17,78.86,37.959999084472656,3113.489990234375,3805.68994140625,0.17
2020-06-24,79.72,38.0099983215332,3050.330078125,3738.35009765625,0.15
2020-07-01,84.98,39.81999969482422,3115.860107421875,3818.659912109375,0.14
2020-07-08,94.14,40.900001525878906,3169.93994140625,3916.639892578125,0.15
2020-07-15,99.95,41.20000076293945,3226.56005859375,3928.02001953125,0.16
2020-07-22,101.57,41.900001525878906,3276.02001953125,4019.3701171875,0.13
2020-07-29,98.09,41.27000045776367,3258.43994140625,3960.070068359375,0.11
2020-08-05,107.02,42.189998626708984,3327.77001953125,4070.1201171875,0.1
2020-08-12,109.51,42.66999816894531,3380.35009765625,4076.080078125,0.11
2020-08-19,113.1,42.93000030517578,3374.85009765625,4090.5400390625,0.11
2020-08-26,116.24,43.38999938964844,3478.72998046875,4244.14013671875,0.11
2020-09-02,120.1,41.5099983215332,3580.840087890625,4384.009765625,0.12
2020-09-09,113.53,38.04999923706055,3398.9599609375,4066.7900390625,0.12
2020-09-16,119.44,40.15999984741211,3385.489990234375,4079.1201171875,0.12
2020-09-23,113.11,39.93000030517578,3236.919921875,3936.2900390625,0.11
2020-09-30,126.11,40.220001220703125,3363.0,4108.56005859375,0.1
2020-10-07,143.68,39.95000076293945,3419.43994140625,4196.0400390625,0.1
2020-10-14,146.83,41.040000915527344,3488.669921875,4305.14013671875,0.12
2020-10-21,139.41,40.029998779296875,3435.56005859375,4219.25,0.1
2020-10-28,131.71,37.38999938964844,3271.030029296875,3991.739990234375,0.1
2020-11-04,137.17,39.150001525878906,3443.43994140625,4244.68017578125,0.1
2020-11-11,155.15,41.45000076293945,3572.659912109375,4345.240234375,0.1
2020-11-18,166.18,41.81999969482422,3567.7900390625,4331.4599609375,0.09
2020-11-25,192.95,45.709999084472656,3629.64990234375,4404.77978515625,0.09
2020-12-02,182.04,45.279998779296875,3669.010009765625,4497.18017578125,0.09
2020-12-09,184.82,45.52000045776367,3672.820068359375,4522.56005859375,0.08
2020-12-16,195.55,47.81999969482422,3701.169921875,4575.6298828125,0.09
2020-12-23,225.0,48.119998931884766,3690.010009765625,4571.93017578125,0.09
2020-12-30,216.45,48.400001525878906,3732.0400390625,4606.14013671875,0.08
2021-01-06,234.47,50.630001068115234,3748.139892578125,4599.5,0.09
2021-01-13,261.22,52.90999984741211,3809.840087890625,4701.06005859375,0.09
2021-01-20,260.07,53.2400016784668,3851.85009765625,4821.02978515625,0.08
2021-01-27,258.49,52.849998474121094,3750.77001953125,4723.35986328125,0.08
2021-02-03,267.29,55.689998626708984,3830.169921875,4775.18017578125,0.04
2021-02-10,276.04,58.68000030517578,3909.8798828125,4946.330078125,0.05
2021-02-17,257.65,61.13999938964844,3931.330078125,5035.0400390625,0.04
2021-02-24,236.48,63.220001220703125,3925.429931640625,4971.3798828125,0.03
2021-03-03,212.02,61.279998779296875,3819.719970703125,4743.52978515625,0.05
2021-03-10,209.64,64.44000244140625,3898.81005859375,4717.18017578125,0.04
2021-03-17,216.48,64.5999984741211,3974.1201171875,4899.5,0.02
2021-03-24,187.57,61.18000030517578,3889.139892578125,4773.77001953125,0.02
2021-03-31,203.74,59.15999984741211,3972.889892578125,4930.3701171875,0.03
2021-04-07,195.55,59.77000045776367,4079.949951171875,5069.85986328125,0.02
2021-04-14,188.17,63.150001525878906,4124.66015625,5100.68994140625,0.02
2021-04-21,181.03,61.349998474121094,4173.419921875,5133.33984375,0.03
2021-04-28,190.78,63.86000061035156,4183.18017578125,5139.81982421875,0.01
2021-05-05,170.0,65.62999725341797,4167.58984375,4985.7998046875,0.02
2021-05-12,151.16,66.08000183105469,4063.0400390625,4828.83984375,0.02
2021-05-19,161.4,63.36000061035156,4115.68017578125,4967.89990234375,0.01
2021-05-26,169.88,66.20999908447266,4195.990234375,5119.830078125,0.02
2021-06-02,178.14,68.83000183105469,4208.1201171875,5184.60009765625,0.02
2021-06-09,184.89,69.95999908447266,4219.5498046875,5263.93017578125,0.03
2021-06-16,182.36,72.1500015258789,4223.7001953125,5285.68017578125,0.04
2021-06-23,186.26,73.08000183105469,4241.83984375,5321.10986328125,0.05
2021-06-30,193.43,73.47000122070312,4297.5,5418.18994140625,0.05
2021-07-07,181.7,72.19999694824219,4358.1298828125,5427.47021484375,0.05
2021-07-14,171.27,73.12999725341797,4374.2998046875,5423.6201171875,0.06
2021-07-21,177.85,70.30000305175781,4358.68994140625,5424.169921875,0.05
2021-07-28,171.42,72.38999938964844,4400.64013671875,5481.64990234375,0.05
2021-08-04,169.8,68.1500015258789,4402.66015625,5552.85986328125,0.05
2021-08-11,176.14,69.25,4442.41015625,5526.33984375,0.05
2021-08-18,157.78,65.45999908447266,4400.27001953125,5420.33984375,0.07
2021-08-25,165.42,68.36000061035156,4496.18994140625,5562.5498046875,0.06
2021-09-01,169.8,68.58999633789062,4524.08984375,5612.7099609375,0.05
2021-09-08,165.81,69.30000305175781,4514.06982421875,5574.740234375,0.05
2021-09-15,166.67,72.61000061035156,4480.7001953125,5572.93994140625,0.04
2021-09-22,163.42,72.2300033569336,4395.64013671875,5472.0498046875,0.03
2021-09-29,159.05,74.83000183105469,4359.4599609375,5318.259765625,0.04
2021-10-06,151.79,77.43000030517578,4363.5498046875,5274.89990234375,0.04
2021-10-13,166.44,80.44000244140625,4363.7998046875,5300.2900390625,0.05
2021-10-20,169.81,83.87000274658203,4536.18994140625,5513.0498046875,0.05
2021-10-27,172.81,82.66000366210938,4551.68017578125,5456.8701171875,0.06
2021-11-03,192.19,80.86000061035156,4660.56982421875,5654.93994140625,0.05
2021-11-10,186.48,81.33999633789062,4646.7099609375,5643.83984375,0.05
2021-11-17,192.29,78.36000061035156,4688.669921875,5747.75,0.05
2021-11-24,184.85,78.38999938964844,4701.4599609375,5700.31982421875,0.06
2021-12-01,168.37,65.56999969482422,4513.0400390625,5512.7001953125,0.06
2021-12-08,168.7,72.36000061035156,4701.2099609375,5698.81005859375,0.07
2021-12-15,155.04,70.87000274658203,4709.85009765625,5697.64013671875,0.06
2021-12-22,150.16,72.76000213623047,4696.56005859375,5677.14013671875,0.08
2021-12-29,144.88,76.55999755859375,4793.06005859375,5813.39013671875,0.05
2022-01-05,142.66,77.8499984741211,4700.580078125,5596.6201171875,0.09
2022-01-12,139.72,82.63999938964844,4726.35009765625,5644.8798828125,0.12
2022-01-19,124.19,86.95999908447266,4532.759765625,5398.1201171875,0.17
2022-01-26,112.39,87.3499984741211,4349.93017578125,5129.5498046875,0.19
2022-02-02,115.57,88.26000213623047,4589.3798828125,5415.77001953125,0.2
2022-02-09,122.23,89.66000366210938,4587.18017578125,5419.75,0.27
2022-02-16,123.79,93.66000366210938,4475.009765625,5228.490234375,0.39
2022-02-23,107.72,92.0999984741211,4225.5,4906.14013671875,0.36
2022-03-02,122.51,110.5999984741211,4386.5400390625,5140.33984375,0.33
2022-03-09,130.11,108.69999694824219,4277.8798828125,4974.93994140625,0.38
2022-03-16,127.61,95.04000091552734,4357.85986328125,5026.39990234375,0.43
2022-03-23,135.81,114.93000030517578,4456.240234375,5101.93994140625,0.5
2022-03-30,137.07,107.81999969482422,4602.4501953125,5283.83984375,0.55
2022-04-06,131.5,96.2300033569336,4481.14990234375,5095.81005859375,0.67
2022-04-13,125.54,104.25,4446.58984375,5015.740234375,0.75
2022-04-20,119.32,102.75,4459.4501953125,5045.64990234375,0.82
2022-04-27,107.08,102.0199966430664,4183.9599609375,4693.64013671875,0.82
2022-05-04,116.89,107.80999755859375,4300.169921875,4934.509765625,0.88
2022-05-11,87.8,105.70999908447266,3935.179931640625,4425.2998046875,0.9
2022-05-18,102.06,109.58999633789062,3923.679931640625,4516.9501953125,1.02
2022-05-25,102.91,110.33000183105469,3978.72998046875,4579.81982421875,1.05
2022-06-01,107.68,115.26000213623047,4101.22998046875,4734.7001953125,1.12
2022-06-08,113.31,122.11000061035156,4115.77001953125,4781.9501953125,1.25
2022-06-15,100.22,115.30999755859375,3789.989990234375,4401.009765625,1.69
2022-06-22,100.69,106.19000244140625,3759.889892578125,4327.43994140625,1.57
2022-06-29,94.8,109.77999877929688,3818.830078125,4381.5400390625,1.73
2022-07-06,94.49,98.52999877929688,3845.080078125,4364.60986328125,1.85
2022-07-13,97.02,96.30000305175781,3801.780029296875,4325.2001953125,2.33
2022-07-20,105.87,102.26000213623047,3959.89990234375,4592.72021484375,2.44
2022-07-27,104.65,97.26000213623047,4023.610107421875,4680.41015625,2.37
2022-08-03,118.92,90.66000366210938,4155.169921875,4878.02978515625,2.44
2022-08-10,128.6,91.93000030517578,4210.240234375,4883.08984375,2.56
2022-08-17,125.45,88.11000061035156,4274.0400390625,4903.330078125,2.59
2022-08-24,123.98,94.88999938964844,4140.77001953125,4721.85009765625,2.73
2022-08-31,119.07,89.55000305175781,3955.0,4497.22998046875,2.87
2022-09-07,118.06,81.94000244140625,3979.8701171875,4470.77978515625,2.98
2022-09-14,122.81,88.4800033569336,3946.010009765625,4430.72021484375,3.14
2022-09-21,113.76,82.94000244140625,3789.929931640625,4232.16015625,3.21
2022-09-28,107.46,82.1500015258789,3719.0400390625,4181.25,3.29
2022-10-05,105.35,87.76000213623047,3783.280029296875,4333.68994140625,3.33
2022-10-12,91.8,87.2699966430664,3577.030029296875,4006.93994140625,3.56
2022-10-19,91.27,85.55000305175781,3695.159912109375,4137.18994140625,3.91
2022-10-26,94.42,87.91000366210938,3830.60009765625,4363.68017578125,3.94
2022-11-02,90.67,90.0,3759.68994140625,4271.02978515625,4.04
2022-11-09,89.27,85.83000183105469,3748.570068359375,4323.68994140625,4.11
2022-11-16,97.95,85.58999633789062,3958.7900390625,4613.6298828125,4.14
2022-11-23,96.94,77.94000244140625,4027.260009765625,4700.58984375,4.21
2022-11-30,97.78,80.55000305175781,4080.110107421875,4778.02978515625,4.27
2022-12-07,89.4,72.01000213623047,3933.919921875,4605.72998046875,4.2
2022-12-14,91.34,77.27999877929688,3995.320068359375,4720.75,4.23
2022-12-21,84.4,78.29000091552734,3878.43994140625,4563.91015625,4.22
2022-12-28,76.02,78.95999908447266,3783.219970703125,4399.14013671875,4.35
2023-01-04,80.94,72.83999633789062,3852.969970703125,4545.8701171875,4.41
2023-01-11,89.58,77.41000366210938,3969.610107421875,4728.89013671875,4.57
2023-01-18,93.12,79.4800033569336,3928.860107421875,4689.89990234375,4.54
2023-01-25,93.88,80.1500015258789,4016.219970703125,4809.5498046875,4.56
2023-02-01,98.21,76.41000366210938,4119.2099609375,4952.22998046875,4.54
2023-02-08,94.53,78.47000122070312,4117.85986328125,4904.14990234375,4.59
2023-02-15,96.96,78.58999633789062,4147.60009765625,4955.16015625,4.66
2023-02-22,88.85,73.94999694824219,3991.050048828125,4729.0400390625,4.71
2023-03-01,88.19,77.69000244140625,3951.389892578125,4697.14990234375,4.73
2023-03-08,87.66,76.66000366210938,3992.010009765625,4776.83984375,4.89
2023-03-15,78.42,67.61000061035156,3891.929931640625,4678.93994140625,4.59
2023-03-22,77.5,70.9000015258789,3936.969970703125,4763.43994140625,4.63
2023-03-29,80.59,72.97000122070312,4027.81005859375,4879.6298828125,4.64
2023-04-05,78.11,80.61000061035156,4090.3798828125,4915.490234375,4.72
2023-04-12,78.99,83.26000213623047,4091.949951171875,4889.330078125,4.87
2023-04-19,77.66,79.16000366210938,4154.52001953125,4910.7900390625,5.01
2023-04-26,72.33,74.30000305175781,4055.989990234375,4727.43994140625,5.0
2023-05-03,72.11,68.5999984741211,4090.75,4776.68017578125,5.09
2023-05-10,59.86,72.55999755859375,4137.64013671875,4811.4599609375,5.08
2023-05-17,77.34,72.83000183105469,4158.77001953125,4885.509765625,5.1
2023-05-24,76.45,74.33999633789062,4115.240234375,4852.60986328125,5.21
2023-05-31,76.41,68.08999633789062,4179.830078125,5058.56982421875,5.26
2023-06-07,82.04,72.52999877929688,4267.52001953125,5125.759765625,5.16
2023-06-14,83.48,68.2699966430664,4372.58984375,5322.43017578125,5.1
2023-06-21,80.47,72.52999877929688,4365.68994140625,5254.56005859375,5.15
2023-06-28,81.12,69.55999755859375,4376.85986328125,5260.5400390625,5.18
2023-07-05,85.68,71.79000091552734,4446.81982421875,5322.490234375,5.21
2023-07-12,90.42,75.75,4472.16015625,5413.08984375,5.24
2023-07-19,90.85,75.3499984741211,4565.72021484375,5502.2099609375,5.26
2023-07-26,88.26,78.77999877929688,4566.75,5466.14990234375,5.28
2023-08-02,86.05,79.48999786376953,4513.39013671875,5452.08984375,5.27
2023-08-09,82.37,84.4000015258789,4467.7099609375,5379.580078125,5.28
2023-08-16,75.19,79.37999725341797,4404.330078125,5267.5400390625,5.29
2023-08-23,74.91,78.88999938964844,4436.009765625,5377.31982421875,5.3
2023-08-30,76.87,81.62999725341797,4514.8701171875,5483.52001953125,5.32
2023-09-06,74.68,87.54000091552734,4465.47998046875,5458.06982421875,5.31
2023-09-13,72.4,88.5199966430664,4467.43994140625,5339.759765625,5.31
2023-09-20,69.51,90.27999877929688,4402.2001953125,5243.18994140625,5.33
2023-09-27,65.69,93.68000030517578,4274.509765625,5116.89013671875,5.34
2023-10-04,61.65,84.22000122070312,4263.75,5159.919921875,5.34
2023-10-11,63.76,83.48999786376953,4376.9501953125,5333.0400390625,5.34
2023-10-18,59.52,88.31999969482422,4314.60009765625,5231.14013671875,5.34
2023-10-25,54.02,85.38999938964844,4186.77001953125,4994.1201171875,5.32
2023-11-01,51.49,80.44000244140625,4237.85986328125,5056.990234375,5.31
2023-11-08,53.64,75.33000183105469,4382.77978515625,5278.77001953125,5.28
2023-11-15,57.35,76.66000366210938,4502.8798828125,5488.0,5.26
2023-11-22,54.65,77.0999984741211,4556.6201171875,5553.5,5.27
2023-11-29,55.32,77.86000061035156,4550.580078125,5565.3798828125,5.25
2023-12-06,55.83,69.37999725341797,4549.33984375,5527.41015625,5.25
2023-12-13,58.49,69.47000122070312,4707.08984375,5827.85986328125,5.24
2023-12-20,59.76,74.22000122070312,4698.35009765625,5817.330078125,5.24
2023-12-27,63.78,74.11000061035156,4781.580078125,5956.5400390625,5.24
2024-01-03,58.52,72.69999694824219,4704.81005859375,5739.97998046875,5.24
2024-01-10,55.17,71.37000274658203,4783.4501953125,5837.81982421875,5.23
2024-01-17,49.62,72.55999755859375,4739.2099609375,5826.39990234375,5.24
2024-01-24,50.27,75.08999633789062,4868.5498046875,6153.02978515625,5.21
2024-01-31,49.43,75.8499984741211,4845.64990234375,6067.25,5.22
2024-02-07,49.72,73.86000061035156,4995.06005859375,6241.64013671875,5.23
2024-02-14,52.99,76.63999938964844,5000.6201171875,6286.08984375,5.23
2024-02-21,49.76,77.91000366210938,4981.7998046875,6189.31005859375,5.24
2024-02-28,48.85,78.54000091552734,5069.759765625,6362.7998046875,5.24
2024-03-06,48.33,79.12999725341797,5104.759765625,6527.77978515625,5.24
2024-03-13,46.68,79.72000122070312,5165.31005859375,6489.77001953125,5.25
2024-03-20,46.34,81.68000030517578,5224.6201171875,6486.6298828125,5.24
2024-03-27,47.67,81.3499984741211,5248.490234375,6530.259765625,5.22
2024-04-03,47.08,85.43000030517578,5211.490234375,6496.43994140625,5.22
2024-04-10,45.92,86.20999908447266,5160.64013671875,6420.5400390625,5.25
2024-04-17,41.76,82.69000244140625,5022.2099609375,6179.8701171875,5.25
2024-04-24,41.0,82.80999755859375,5071.6298828125,6209.8701171875,5.26
2024-05-01,42.69,79.0,5018.39013671875,6155.72021484375,5.26
2024-05-08,44.82,78.98999786376953,5187.669921875,6419.0400390625,5.25
2024-05-15,46.16,78.62999725341797,5308.14990234375,6648.1201171875,5.25
2024-05-22,47.31,77.56999969482422,5307.009765625,6668.490234375,5.25
2024-05-29,47.01,79.2300033569336,5266.9501953125,6611.419921875,5.26
2024-06-05,47.7,74.06999969482422,5354.02978515625,6751.60986328125,5.25
2024-06-12,47.01,78.5,5421.02978515625,6886.330078125,5.25
2024-06-19,43.78,81.56999969482422,5487.02978515625,7060.27978515625,5.24
2024-06-26,42.77,80.9000015258789,5477.89990234375,6944.64013671875,5.24
2024-07-03,42.99,83.87999725341797,5537.02001953125,7116.3798828125,5.24
2024-07-10,44.28,82.0999984741211,5633.91015625,7208.35986328125,5.23
2024-07-17,48.11,82.8499984741211,5588.27001953125,6993.0,5.2
2024-07-24,44.67,77.58999633789062,5427.1298828125,6800.35009765625,5.18
2024-07-31,45.05,77.91000366210938,5522.2998046875,7046.9599609375,5.15
2024-08-07,37.68,75.2300033569336,5199.5,6510.02978515625,5.09
2024-08-14,38.06,76.9800033569336,5455.2099609375,6852.8701171875,5.07
2024-08-21,40.84,71.93000030517578,5620.85009765625,7103.02001953125,5.02
2024-08-28,39.5,74.5199966430664,5592.18017578125,6952.2998046875,4.96
2024-09-04,38.66,69.19999694824219,5520.06982421875,6858.8701171875,4.96
2024-09-11,39.54,67.30999755859375,5554.1298828125,6913.64990234375,4.89
2024-09-18,39.93,70.91000366210938,5618.259765625,6912.7998046875,4.65
2024-09-25,39.73,69.69000244140625,5722.259765625,7052.43994140625,4.51
2024-10-02,41.15,70.0999984741211,5709.5400390625,7106.0498046875,4.48
2024-10-09,42.62,73.23999786376953,5792.0400390625,7219.330078125,4.54
2024-10-16,43.43,70.38999938964844,5842.47021484375,7090.169921875,4.51
2024-10-23,41.39,70.7699966430664,5797.419921875,7004.91015625,4.52
2024-10-30,42.81,68.61000061035156,5813.669921875,7057.7099609375,4.47
2024-11-06,42.04,71.69000244140625,5929.0400390625,7171.64990234375,4.44
2024-11-13,41.24,68.43000030517578,5985.3798828125,7262.47998046875,4.4
2024-11-20,40.96,68.87000274658203,5917.10986328125,7056.4501953125,4.42
2024-11-27,44.13,68.72000122070312,5998.740234375,7173.7998046875,4.4
2024-12-04,43.53,68.54000091552734,6086.490234375,7377.14013671875,4.35
2024-12-11,43.67,70.29000091552734,6084.18994140625,7369.7900390625,4.26
2024-12-18,40.79,70.58000183105469,5872.16015625,7089.8701171875,4.25
2024-12-25,43.72,70.0999984741211,6040.0400390625,7252.0498046875,4.28
2025-01-01,42.25,71.72000122070312,5881.6298828125,7057.31982421875,4.23
2025-01-08,44.74,73.31999969482422,5918.25,7153.3701171875,4.21
2025-01-15,43.2,80.04000091552734,5949.91015625,7210.759765625,4.21
2025-01-22,41.93,75.44000244140625,6086.3701171875,7454.990234375,4.22
2025-01-29,40.55,72.62000274658203,6039.31005859375,7304.43017578125,4.2
2025-02-05,40.33,71.02999877929688,6061.47998046875,7401.60009765625,4.22
2025-02-12,39.26,71.37000274658203,6051.97021484375,7264.580078125,4.23
2025-02-19,41.29,72.25,6144.14990234375,7346.509765625,4.22
2025-02-26,38.65,68.62000274658203,5956.06005859375,7156.75,4.2
2025-03-05,35.98,66.30999755859375,5842.6298828125,7029.97021484375,4.21
2025-03-12,35.11,67.68000030517578,5599.2998046875,6742.3798828125,4.21
2025-03-19,36.53,67.16000366210938,5675.2900390625,6843.14013671875,4.2
2025-03-26,35.32,69.6500015258789,5712.2001953125,6839.18017578125,4.2
2025-04-02,33.58,71.70999908447266,5670.97021484375,6733.60009765625,4.21
2025-04-09,31.49,62.349998474121094,5456.89990234375,6491.7900390625,4.24
2025-04-16,30.55,62.470001220703125,5275.7001953125,6245.240234375,4.21
2025-04-23,31.31,62.27000045776367,5375.85986328125,6355.509765625,4.22
2025-04-30,32.71,58.209999084472656,5569.06005859375,6687.3701171875,4.2
2025-05-07,34.41,58.06999969482422,5631.27978515625,6803.06005859375,4.22
2025-05-14,38.98,63.150001525878906,5892.580078125,7170.27001953125,4.29
2025-05-21,36.34,61.56999969482422,5844.60986328125,7123.759765625,4.24
2025-05-28,38.7,61.84000015258789,5888.5498046875,7182.43994140625,4.24
2025-06-04,38.51,62.849998474121094,5970.81005859375,7321.08984375,4.25
2025-06-11,41.44,68.1500015258789,6022.240234375,7444.39990234375,4.26
2025-06-18,40.9,75.13999938964844,5980.8701171875,7318.9501953125,4.23
2025-06-25,40.63,64.91999816894531,6092.16015625,7474.66015625,4.19
2025-07-02,43.76,67.44999694824219,6227.419921875,7629.490234375,4.24
2025-07-09,46.27,68.37999725341797,6263.259765625,7687.56982421875,4.26
2025-07-16,47.82,66.37999725341797,6263.7001953125,7620.22021484375,4.24
2025-07-23,51.61,65.25,6358.91015625,7702.31005859375,4.25
2025-07-30,47.85,70.0,6362.89990234375,7717.240234375,4.25
2025-08-06,47.75,64.3499984741211,6345.06005859375,7630.91015625,4.14
2025-08-13,51.49,62.650001525878906,6466.580078125,7807.7001953125,4.11
2025-08-20,50.76,63.209999084472656,6395.77978515625,7665.18017578125,4.12
2025-08-27,53.31,64.1500015258789,6481.39990234375,7805.919921875,4.08
2025-09-03,51.83,63.970001220703125,6448.259765625,7749.47021484375,4.03
2025-09-10,51.87,63.66999816894531,6532.0400390625,7881.27001953125,3.94
2025-09-17,56.59,64.05000305175781,6600.35009765625,8069.77978515625,3.88
2025-09-24,60.84,64.98999786376953,6637.97021484375,8213.58984375,3.87
2025-10-01,64.03,61.779998779296875,6711.2001953125,8426.6904296875,3.85
2025-10-08,68.31,62.54999923706055,6753.72021484375,8463.330078125,3.85
2025-10-15,75.34,58.27000045776367,6671.06005859375,8374.5302734375,3.87
2025-10-22,66.72,58.5,6699.39990234375,8427.3203125,3.8
2025-10-29,69.63,60.47999954223633,6890.58984375,8623.26953125,3.77
2025-11-05,69.24,59.599998474121094,6796.2900390625,8509.8798828125,3.8
2025-11-12,67.01,58.4900016784668,6850.919921875,8399.1904296875,3.79
2025-11-19,62.64,59.439998626708984,6642.16015625,8076.490234375,3.79
2025-11-26,64.91,58.650001525878906,6812.60986328125,8240.8603515625,3.76
2025-12-03,65.19,58.95000076293945,6849.72021484375,8422.3896484375,3.64
2025-12-10,68.05,58.459999084472656,6886.68017578125,8584.150390625,3.6
2025-12-17,62.69,55.939998626708984,6721.43017578125,8244.25,3.55
2025-12-24,67.95,58.349998474121094,6932.0498046875,8571.01953125,3.6
2025-12-31,64.44,57.41999816894531,6845.5,8430.1298828125,3.57
2026-01-07,69.87,55.9900016784668,6920.93017578125,8804.849609375,3.52
2026-01-14,73.73,62.02000045776367,6926.60009765625,8829.6103515625,3.57
2026-01-21,74.01,60.619998931884766,6875.6201171875,8916.23046875,3.59
2026-01-28,76.3,63.209999084472656,6978.02978515625,9185.23046875,3.59
2026-02-04,71.34,65.13999938964844,6882.72021484375,8668.6396484375,3.6
2026-02-11,72.84,64.62999725341797,6941.47021484375,8983.0400390625,3.61
2026-02-18,70.79,65.19000244140625,6881.31005859375,9004.9404296875,3.61
2026-02-25,72.37,65.41999816894531,6946.1298828125,9133.5,3.6
2026-03-04,68.43,74.66000366210938,6869.5,9001.1201171875,3.6
2026-03-11,69.68,87.25,6775.7998046875,8880.1904296875,3.61
2026-03-18,67.67,96.31999969482422,6624.7001953125,8777.1201171875,3.62
2026-03-25,69.24,90.31999969482422,6591.89990234375,8815.830078125,3.63
2026-04-01,66.66,100.12000274658203,6575.31982421875,8707.73046875,3.61
2026-04-08,68.68,94.41000366210938,6782.81005859375,9127.7099609375,3.61
2026-04-15,73.8,91.29000091552734,7022.9501953125,9452.759765625,3.62
2026-04-22,79.45,92.95999908447266,7137.89990234375,9646.66015625,3.6
2026-04-29,77.12,106.87999725341797,7135.9501953125,9555.5498046875,3.6
2026-05-06,84.82,95.08000183105469,7365.1201171875,10051.26953125,3.61
2026-05-13,88.83,101.0199966430664,7444.25,10041.2099609375,3.61
2026-05-20,83.73,98.26000213623047,7432.97021484375,9914.419921875,3.57
2026-05-27,95.21,88.68000030517578,7520.35986328125,10308.2998046875,3.59
2026-06-03,95.71,96.0199966430664,7553.68017578125,10715.1796875,3.63
2026-06-10,79.63,90.02999877929688,7266.990234375,10025.0595703125,3.64
2026-06-17,84.34,76.79000091552734,7420.10009765625,10605.009765625,3.68
2026-06-24,80.23,70.33999633789062,7358.22021484375,10443.5703125,3.7
2026-07-01,80.92,68.58000183105469,7483.22998046875,10649.919921875,3.71
2026-07-08,74.74,73.5199966430664,7482.7099609375,10387.6298828125,3.73
2026-07-15,74.16,79.5999984741211,7572.39990234375,10353.509765625,3.7
2026-07-22,71.88,86.83000183105469,7498.9599609375,10271.7998046875,3.75
2026-07-29,63.3,84.45999908447266,7316.14990234375,9825.5302734375,3.7
2026-08-05,71.25,75.22000122070312,7723.5498046875,10531.3896484375,3.74
2026-08-12,73.47,83.2699966430664,7748.5,10743.5595703125,3.72
2026-08-19,71.13,85.83000183105469,7707.97998046875,10589.8798828125,3.71
